Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","234","Uruguay","5510","Production","560","Grapes","2017","2017","tonnes","95691","","Official data"
"QC","Crops","235","Uzbekistan","5510","Production","560","Grapes","2012","2012","tonnes","1206045","","Official data"
"QC","Crops","235","Uzbekistan","5510","Production","560","Grapes","2013","2013","tonnes","1322090","","Official data"
"QC","Crops","235","Uzbekistan","5510","Production","560","Grapes","2014","2014","tonnes","1441200","","Official data"
"QC","Crops","235","Uzbekistan","5510","Production","560","Grapes","2015","2015","tonnes","1579349","","Official data"
"QC","Crops","235","Uzbekistan","5510","Production","560","Grapes","2016","2016","tonnes","1569739","Im","FAO data based on imputation methodology"
"QC","Crops","235","Uzbekistan","5510","Production","560","Grapes","2017","2017","tonnes","1625511","","Official data"
"QC","Crops","236","Venezuela (Bolivarian Republic of)","5510","Production","560","Grapes","2012","2012","tonnes","15720","","Official data"
"QC","Crops","236","Venezuela (Bolivarian Republic of)","5510","Production","560","Grapes","2013","2013","tonnes","19237","","Official data"
"QC","Crops","236","Venezuela (Bolivarian Republic of)","5510","Production","560","Grapes","2014","2014","tonnes","19290","","Official data"
"QC","Crops","236","Venezuela (Bolivarian Republic of)","5510","Production","560","Grapes","2015","2015","tonnes","18925","","Official data"
"QC","Crops","236","Venezuela (Bolivarian Republic of)","5510","Production","560","Grapes","2016","2016","tonnes","18885","","Official data"
"QC","Crops","236","Venezuela (Bolivarian Republic of)","5510","Production","560","Grapes","2017","2017","tonnes","19420","Im","FAO data based on imputation methodology"
"QC","Crops","237","Viet Nam","5510","Production","560","Grapes","2012","2012","tonnes","15308","","Official data"
"QC","Crops","237","Viet Nam","5510","Production","560","Grapes","2013","2013","tonnes","19196","","Official data"
"QC","Crops","237","Viet Nam","5510","Production","560","Grapes","2014","2014","tonnes","23874","","Official data"
"QC","Crops","237","Viet Nam","5510","Production","560","Grapes","2015","2015","tonnes","31030","","Official data"
"QC","Crops","237","Viet Nam","5510","Production","560","Grapes","2016","2016","tonnes","26774","","Official data"
"QC","Crops","237","Viet Nam","5510","Production","560","Grapes","2017","2017","tonnes","26255","","Official data"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2012","2012","tonnes","154869","","Official data"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2013","2013","tonnes","155622","","Official data"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2014","2014","tonnes","151268","","Official data"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2015","2015","tonnes","146730","","Official data"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2016","2016","tonnes","130234","","Official data"
"QC","Crops","249","Yemen","5510","Production","560","Grapes","2017","2017","tonnes","135357","Im","FAO data based on imputation methodology"
"QC","Crops","181","Zimbabwe","5510","Production","560","Grapes","2012","2012","tonnes","3200","F","FAO estimate"
"QC","Crops","181","Zimbabwe","5510","Production","560","Grapes","2013","2013","tonnes","3200","F","FAO estimate"
"QC","Crops","181","Zimbabwe","5510","Production","560","Grapes","2014","2014","tonnes","3238","Im","FAO data based on imputation methodology"
"QC","Crops","181","Zimbabwe","5510","Production","560","Grapes","2015","2015","tonnes","3326","Im","FAO data based on imputation methodology"
"QC","Crops","181","Zimbabwe","5510","Production","560","Grapes","2016","2016","tonnes","3327","Im","FAO data based on imputation methodology"
"QC","Crops","181","Zimbabwe","5510","Production","560","Grapes","2017","2017","tonnes","3363","Im","FAO data based on imputation methodology"
